dataset,scope,category,activity_type,country_code,year,factor,unit,method,regulation,source,sector_code,sector_name
EXIOBASE_2020,SCOPE_3,spend_based,Transportation services via pipelines,ZA,2020,1.48583081,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,transportation_services_via,Transportation services via pipelines
EXIOBASE_2020,SCOPE_3,spend_based,Sea and coastal water transportation services,ZA,2020,0.99854503,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sea_and_coastal,Sea and coastal water transportation services
EXIOBASE_2020,SCOPE_3,spend_based,Inland water transportation services,ZA,2020,4.40538209,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,inland_water_transportation,Inland water transportation services
EXIOBASE_2020,SCOPE_3,spend_based,Air transport services (62),ZA,2020,2.68068133,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,air_transport_services,Air transport services (62)
EXIOBASE_2020,SCOPE_3,spend_based,Supporting and auxiliary transport services; travel agency services (63),ZA,2020,0.96002587,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,supporting_and_auxiliary,Supporting and auxiliary transport services; travel agency services (63)
EXIOBASE_2020,SCOPE_3,spend_based,Post and telecommunication services (64),ZA,2020,0.98764609,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,post_and_telecommunication,Post and telecommunication services (64)
EXIOBASE_2020,SCOPE_3,spend_based,"Financial intermediation services, except insurance and pension funding services (65)",ZA,2020,0.1294663,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,financial_intermediation_servi,"Financial intermediation services, except insurance and pension funding services (65)"
EXIOBASE_2020,SCOPE_3,spend_based,"Insurance and pension funding services, except compulsory social security services (66)",ZA,2020,0.13239272,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,insurance_and_pension,"Insurance and pension funding services, except compulsory social security services (66)"
EXIOBASE_2020,SCOPE_3,spend_based,Services auxiliary to financial intermediation (67),ZA,2020,0.07557117,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,services_auxiliary_to,Services auxiliary to financial intermediation (67)
EXIOBASE_2020,SCOPE_3,spend_based,Real estate services (70),ZA,2020,0.37837073,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,real_estate_services,Real estate services (70)
EXIOBASE_2020,SCOPE_3,spend_based,Renting services of machinery and equipment without operator and of personal and household goods (71),ZA,2020,0.39120443,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,renting_services_of,Renting services of machinery and equipment without operator and of personal and household goods (71)
EXIOBASE_2020,SCOPE_3,spend_based,Computer and related services (72),ZA,2020,1.21933717,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,computer_and_related,Computer and related services (72)
EXIOBASE_2020,SCOPE_3,spend_based,Research and development services (73),ZA,2020,1.02909625,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,research_and_development,Research and development services (73)
EXIOBASE_2020,SCOPE_3,spend_based,Other business services (74),ZA,2020,0.5709454,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_business_services,Other business services (74)
EXIOBASE_2020,SCOPE_3,spend_based,Public administration and defence services; compulsory social security services (75),ZA,2020,0.29417766,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,public_administration_and,Public administration and defence services; compulsory social security services (75)
EXIOBASE_2020,SCOPE_3,spend_based,Education services (80),ZA,2020,1.32022101,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,education_services_80,Education services (80)
EXIOBASE_2020,SCOPE_3,spend_based,Health and social work services (85),ZA,2020,1.70671796,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,health_and_social,Health and social work services (85)
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: incineration,ZA,2020,0.50019406,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Paper waste for treatment: incineration,ZA,2020,0.50021492,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paper_waste_for,Paper waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Plastic waste for treatment: incineration,ZA,2020,0.49997292,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,plastic_waste_for,Plastic waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Intert/metal waste for treatment: incineration,ZA,2020,0.5003304,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,intert/metal_waste_for,Intert/metal waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Textiles waste for treatment: incineration,ZA,2020,0.49983426,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,textiles_waste_for,Textiles waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Wood waste for treatment: incineration,ZA,2020,0.49990949,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wood_waste_for,Wood waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Oil/hazardous waste for treatment: incineration,ZA,2020,0.50007719,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,oil/hazardous_waste_for,Oil/hazardous waste for treatment: incineration
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: biogasification and land application,ZA,2020,0.49979216,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: biogasification and land application
EXIOBASE_2020,SCOPE_3,spend_based,Paper waste for treatment: biogasification and land application,ZA,2020,0.49973653,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paper_waste_for,Paper waste for treatment: biogasification and land application
EXIOBASE_2020,SCOPE_3,spend_based,Sewage sludge for treatment: biogasification and land application,ZA,2020,0.50009505,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sewage_sludge_for,Sewage sludge for treatment: biogasification and land application
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: composting and land application,ZA,2020,0.50160317,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: composting and land application
EXIOBASE_2020,SCOPE_3,spend_based,Paper and wood waste for treatment: composting and land application,ZA,2020,0.49973003,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paper_and_wood,Paper and wood waste for treatment: composting and land application
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: waste water treatment,ZA,2020,2.88519034,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: waste water treatment
EXIOBASE_2020,SCOPE_3,spend_based,Other waste for treatment: waste water treatment,ZA,2020,1.74712359,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_waste_for,Other waste for treatment: waste water treatment
EXIOBASE_2020,SCOPE_3,spend_based,Food waste for treatment: landfill,ZA,2020,0.50009728,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_waste_for,Food waste for treatment: landfill
EXIOBASE_2020,SCOPE_3,spend_based,Paper for treatment: landfill,ZA,2020,0.49990669,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paper_for_treatment:,Paper for treatment: landfill
EXIOBASE_2020,SCOPE_3,spend_based,Plastic waste for treatment: landfill,ZA,2020,0.49976555,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,plastic_waste_for,Plastic waste for treatment: landfill
EXIOBASE_2020,SCOPE_3,spend_based,Inert/metal/hazardous waste for treatment: landfill,ZA,2020,0.50029634,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,inert/metal/hazardous_waste_fo,Inert/metal/hazardous waste for treatment: landfill
EXIOBASE_2020,SCOPE_3,spend_based,Textiles waste for treatment: landfill,ZA,2020,0.49976178,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,textiles_waste_for,Textiles waste for treatment: landfill
EXIOBASE_2020,SCOPE_3,spend_based,Wood waste for treatment: landfill,ZA,2020,0.49978801,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wood_waste_for,Wood waste for treatment: landfill
EXIOBASE_2020,SCOPE_3,spend_based,Membership organisation services n.e.c. (91),ZA,2020,1.62093755,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,membership_organisation_servic,Membership organisation services n.e.c. (91)
EXIOBASE_2020,SCOPE_3,spend_based,"Recreational, cultural and sporting services (92)",ZA,2020,2.07030806,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,recreational_cultural_and,"Recreational, cultural and sporting services (92)"
EXIOBASE_2020,SCOPE_3,spend_based,Other services (93),ZA,2020,2.09037601,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_services_93,Other services (93)
EXIOBASE_2020,SCOPE_3,spend_based,Private households with employed persons (95),ZA,2020,0.00161106,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,private_households_with,Private households with employed persons (95)
EXIOBASE_2020,SCOPE_3,spend_based,Paddy rice,ROW_ASIA,2020,21.68432597,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paddy_rice,Paddy rice
EXIOBASE_2020,SCOPE_3,spend_based,Wheat,ROW_ASIA,2020,2.04429591,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wheat,Wheat
EXIOBASE_2020,SCOPE_3,spend_based,Cereal grains nec,ROW_ASIA,2020,1.61627856,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,cereal_grains_nec,Cereal grains nec
EXIOBASE_2020,SCOPE_3,spend_based,"Vegetables, fruit, nuts",ROW_ASIA,2020,0.626636,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,vegetables_fruit_nuts,"Vegetables, fruit, nuts"
EXIOBASE_2020,SCOPE_3,spend_based,Oil seeds,ROW_ASIA,2020,0.99319106,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,oil_seeds,Oil seeds
EXIOBASE_2020,SCOPE_3,spend_based,"Sugar cane, sugar beet",ROW_ASIA,2020,1.76249828,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sugar_cane_sugar,"Sugar cane, sugar beet"
EXIOBASE_2020,SCOPE_3,spend_based,Plant-based fibers,ROW_ASIA,2020,2.74584001,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,plant-based_fibers,Plant-based fibers
EXIOBASE_2020,SCOPE_3,spend_based,Crops nec,ROW_ASIA,2020,0.72020049,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,crops_nec,Crops nec
EXIOBASE_2020,SCOPE_3,spend_based,Cattle,ROW_ASIA,2020,8.87966359,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,cattle,Cattle
EXIOBASE_2020,SCOPE_3,spend_based,Pigs,ROW_ASIA,2020,1.53928162,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,pigs,Pigs
EXIOBASE_2020,SCOPE_3,spend_based,Poultry,ROW_ASIA,2020,2.50636687,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,poultry,Poultry
EXIOBASE_2020,SCOPE_3,spend_based,Meat animals nec,ROW_ASIA,2020,1.53944441,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,meat_animals_nec,Meat animals nec
EXIOBASE_2020,SCOPE_3,spend_based,Animal products nec,ROW_ASIA,2020,2.21139556,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,animal_products_nec,Animal products nec
EXIOBASE_2020,SCOPE_3,spend_based,Raw milk,ROW_ASIA,2020,5.92232152,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,raw_milk,Raw milk
EXIOBASE_2020,SCOPE_3,spend_based,"Wool, silk-worm cocoons",ROW_ASIA,2020,0.90582041,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wool_silk-worm_cocoons,"Wool, silk-worm cocoons"
EXIOBASE_2020,SCOPE_3,spend_based,"Products of forestry, logging and related services (02)",ROW_ASIA,2020,0.43519908,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,products_of_forestry,"Products of forestry, logging and related services (02)"
EXIOBASE_2020,SCOPE_3,spend_based,Fish and other fishing products; services incidental of fishing (05),ROW_ASIA,2020,0.40604721,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,fish_and_other,Fish and other fishing products; services incidental of fishing (05)
EXIOBASE_2020,SCOPE_3,spend_based,Anthracite,ROW_ASIA,2020,4.27332474,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,anthracite,Anthracite
EXIOBASE_2020,SCOPE_3,spend_based,Coking Coal,ROW_ASIA,2020,4.12739766,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,coking_coal,Coking Coal
EXIOBASE_2020,SCOPE_3,spend_based,Other Bituminous Coal,ROW_ASIA,2020,4.1492635,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_bituminous_coal,Other Bituminous Coal
EXIOBASE_2020,SCOPE_3,spend_based,Sub-Bituminous Coal,ROW_ASIA,2020,3.72623788,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sub-bituminous_coal,Sub-Bituminous Coal
EXIOBASE_2020,SCOPE_3,spend_based,Patent Fuel,ROW_ASIA,2020,3.06099403,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,patent_fuel,Patent Fuel
EXIOBASE_2020,SCOPE_3,spend_based,Lignite/Brown Coal,ROW_ASIA,2020,4.00242891,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,lignite/brown_coal,Lignite/Brown Coal
EXIOBASE_2020,SCOPE_3,spend_based,BKB/Peat Briquettes,ROW_ASIA,2020,4.01850629,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,bkb/peat_briquettes,BKB/Peat Briquettes
EXIOBASE_2020,SCOPE_3,spend_based,"Crude petroleum and services related to crude oil extraction, excluding surveying",ROW_ASIA,2020,1.14272138,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,crude_petroleum_and,"Crude petroleum and services related to crude oil extraction, excluding surveying"
EXIOBASE_2020,SCOPE_3,spend_based,"Natural gas and services related to natural gas extraction, excluding surveying",ROW_ASIA,2020,3.11659648,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,natural_gas_and,"Natural gas and services related to natural gas extraction, excluding surveying"
EXIOBASE_2020,SCOPE_3,spend_based,Natural Gas Liquids,ROW_ASIA,2020,3.11802861,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,natural_gas_liquids,Natural Gas Liquids
EXIOBASE_2020,SCOPE_3,spend_based,Other Hydrocarbons,ROW_ASIA,2020,4.8864923,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_hydrocarbons,Other Hydrocarbons
EXIOBASE_2020,SCOPE_3,spend_based,Uranium and thorium ores (12),ROW_ASIA,2020,1.91542981,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,uranium_and_thorium,Uranium and thorium ores (12)
EXIOBASE_2020,SCOPE_3,spend_based,Iron ores,ROW_ASIA,2020,1.15248617,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,iron_ores,Iron ores
EXIOBASE_2020,SCOPE_3,spend_based,Copper ores and concentrates,ROW_ASIA,2020,2.76534388,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,copper_ores_and,Copper ores and concentrates
EXIOBASE_2020,SCOPE_3,spend_based,Nickel ores and concentrates,ROW_ASIA,2020,2.4796653,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,nickel_ores_and,Nickel ores and concentrates
EXIOBASE_2020,SCOPE_3,spend_based,Aluminium ores and concentrates,ROW_ASIA,2020,0.89204151,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,aluminium_ores_and,Aluminium ores and concentrates
EXIOBASE_2020,SCOPE_3,spend_based,Precious metal ores and concentrates,ROW_ASIA,2020,1.9154298,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,precious_metal_ores,Precious metal ores and concentrates
EXIOBASE_2020,SCOPE_3,spend_based,"Lead, zinc and tin ores and concentrates",ROW_ASIA,2020,2.76629205,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,lead_zinc_and,"Lead, zinc and tin ores and concentrates"
EXIOBASE_2020,SCOPE_3,spend_based,Other non-ferrous metal ores and concentrates,ROW_ASIA,2020,2.47996905,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,other_non-ferrous_metal,Other non-ferrous metal ores and concentrates
EXIOBASE_2020,SCOPE_3,spend_based,Stone,ROW_ASIA,2020,1.91540712,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,stone,Stone
EXIOBASE_2020,SCOPE_3,spend_based,Sand and clay,ROW_ASIA,2020,0.8477087,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sand_and_clay,Sand and clay
EXIOBASE_2020,SCOPE_3,spend_based,Products of meat cattle,ROW_ASIA,2020,4.06270811,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,products_of_meat,Products of meat cattle
EXIOBASE_2020,SCOPE_3,spend_based,Products of meat pigs,ROW_ASIA,2020,1.36059009,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,products_of_meat,Products of meat pigs
EXIOBASE_2020,SCOPE_3,spend_based,Products of meat poultry,ROW_ASIA,2020,1.28671261,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,products_of_meat,Products of meat poultry
EXIOBASE_2020,SCOPE_3,spend_based,Meat products nec,ROW_ASIA,2020,2.36288845,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,meat_products_nec,Meat products nec
EXIOBASE_2020,SCOPE_3,spend_based,products of Vegetable oils and fats,ROW_ASIA,2020,1.59211515,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,products_of_vegetable,products of Vegetable oils and fats
EXIOBASE_2020,SCOPE_3,spend_based,Dairy products,ROW_ASIA,2020,4.08674535,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,dairy_products,Dairy products
EXIOBASE_2020,SCOPE_3,spend_based,Processed rice,ROW_ASIA,2020,13.96810448,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,processed_rice,Processed rice
EXIOBASE_2020,SCOPE_3,spend_based,Sugar,ROW_ASIA,2020,1.48466513,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,sugar,Sugar
EXIOBASE_2020,SCOPE_3,spend_based,Food products nec,ROW_ASIA,2020,2.25020485,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,food_products_nec,Food products nec
EXIOBASE_2020,SCOPE_3,spend_based,Beverages,ROW_ASIA,2020,34.49752735,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,beverages,Beverages
EXIOBASE_2020,SCOPE_3,spend_based,Fish products,ROW_ASIA,2020,0.75258442,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,fish_products,Fish products
EXIOBASE_2020,SCOPE_3,spend_based,Tobacco products (16),ROW_ASIA,2020,1.2354646,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,tobacco_products_16,Tobacco products (16)
EXIOBASE_2020,SCOPE_3,spend_based,Textiles (17),ROW_ASIA,2020,0.72930989,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,textiles_17,Textiles (17)
EXIOBASE_2020,SCOPE_3,spend_based,Wearing apparel; furs (18),ROW_ASIA,2020,0.88505092,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wearing_apparel;_furs,Wearing apparel; furs (18)
EXIOBASE_2020,SCOPE_3,spend_based,Leather and leather products (19),ROW_ASIA,2020,0.87432694,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,leather_and_leather,Leather and leather products (19)
EXIOBASE_2020,SCOPE_3,spend_based,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20),ROW_ASIA,2020,0.89885213,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,wood_and_products,Wood and products of wood and cork (except furniture); articles of straw and plaiting materials (20)
EXIOBASE_2020,SCOPE_3,spend_based,Pulp,ROW_ASIA,2020,1.46341421,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,pulp,Pulp
EXIOBASE_2020,SCOPE_3,spend_based,Paper and paper products,ROW_ASIA,2020,0.91368196,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,paper_and_paper,Paper and paper products
EXIOBASE_2020,SCOPE_3,spend_based,Printed matter and recorded media (22),ROW_ASIA,2020,0.47655655,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,printed_matter_and,Printed matter and recorded media (22)
EXIOBASE_2020,SCOPE_3,spend_based,Coke Oven Coke,ROW_ASIA,2020,5.41355975,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,coke_oven_coke,Coke Oven Coke
EXIOBASE_2020,SCOPE_3,spend_based,Coal Tar,ROW_ASIA,2020,4.24626107,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,coal_tar,Coal Tar
EXIOBASE_2020,SCOPE_3,spend_based,Motor Gasoline,ROW_ASIA,2020,1.5416088,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,motor_gasoline,Motor Gasoline
EXIOBASE_2020,SCOPE_3,spend_based,Aviation Gasoline,ROW_ASIA,2020,1.59516073,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,aviation_gasoline,Aviation Gasoline
EXIOBASE_2020,SCOPE_3,spend_based,Kerosene Type Jet Fuel,ROW_ASIA,2020,1.56788212,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,kerosene_type_jet,Kerosene Type Jet Fuel
EXIOBASE_2020,SCOPE_3,spend_based,Kerosene,ROW_ASIA,2020,1.62519908,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,kerosene,Kerosene
EXIOBASE_2020,SCOPE_3,spend_based,Gas/Diesel Oil,ROW_ASIA,2020,1.54025774,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,gas/diesel_oil,Gas/Diesel Oil
EXIOBASE_2020,SCOPE_3,spend_based,Heavy Fuel Oil,ROW_ASIA,2020,1.54926348,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,heavy_fuel_oil,Heavy Fuel Oil
EXIOBASE_2020,SCOPE_3,spend_based,Refinery Gas,ROW_ASIA,2020,1.67442731,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,refinery_gas,Refinery Gas
EXIOBASE_2020,SCOPE_3,spend_based,Liquefied Petroleum Gases (LPG),ROW_ASIA,2020,1.55586689,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,liquefied_petroleum_gases,Liquefied Petroleum Gases (LPG)
EXIOBASE_2020,SCOPE_3,spend_based,Refinery Feedstocks,ROW_ASIA,2020,1.58693333,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,refinery_feedstocks,Refinery Feedstocks
EXIOBASE_2020,SCOPE_3,spend_based,Ethane,ROW_ASIA,2020,1.78965796,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,ethane,Ethane
EXIOBASE_2020,SCOPE_3,spend_based,Naphtha,ROW_ASIA,2020,1.58118101,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,naphtha,Naphtha
EXIOBASE_2020,SCOPE_3,spend_based,White Spirit & SBP,ROW_ASIA,2020,1.58816242,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,white_spirit_&,White Spirit & SBP
EXIOBASE_2020,SCOPE_3,spend_based,Lubricants,ROW_ASIA,2020,1.57142715,kgCO2e_per_EUR,spend_based,EXIOBASE,EXIOBASE 3.9.4 IOT_2020_pxp,lubricants,Lubricants
